,Solvent,FileHandle,NC_K,SIGMA_K,TAU,Solvation_Energy,Total_Energy,No.,SoluteName,Formula,Subset,Charge,Level1,Level2,Level3,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea,error,error_ev,error_frac,area_solute,volume_solute,sigma_solute_0,sigma_solute_1,sigma_solute_2,sigma_solute_3,sigma_solute_4,sigma_solute_5,sigma_solute_6,sigma_solute_7,sigma_solute_8,sigma_solute_9,sigma_solute_10,sigma_solute_11,sigma_solute_12,sigma_solute_13,sigma_solute_14,sigma_solute_15,sigma_solute_16,sigma_solute_17,sigma_solute_18,sigma_solute_19,sigma_solute_20,sigma_solute_21,sigma_solute_22,sigma_solute_23,sigma_solute_24,sigma_solute_25,sigma_solute_26,sigma_solute_27,sigma_solute_28,sigma_solute_29,sigma_solute_30,sigma_solute_31,sigma_solute_32,sigma_solute_33,sigma_solute_34,sigma_solute_35,sigma_solute_36,sigma_solute_37,sigma_solute_38,sigma_solute_39,sigma_solute_40,sigma_solute_41,sigma_solute_42,sigma_solute_43,sigma_solute_44,sigma_solute_45,sigma_solute_46,sigma_solute_47,sigma_solute_48,sigma_solute_49,sigma_solute_50,area_solvent,volume_solvent,sigma_solvent_0,sigma_solvent_1,sigma_solvent_2,sigma_solvent_3,sigma_solvent_4,sigma_solvent_5,sigma_solvent_6,sigma_solvent_7,sigma_solvent_8,sigma_solvent_9,sigma_solvent_10,sigma_solvent_11,sigma_solvent_12,sigma_solvent_13,sigma_solvent_14,sigma_solvent_15,sigma_solvent_16,sigma_solvent_17,sigma_solvent_18,sigma_solvent_19,sigma_solvent_20,sigma_solvent_21,sigma_solvent_22,sigma_solvent_23,sigma_solvent_24,sigma_solvent_25,sigma_solvent_26,sigma_solvent_27,sigma_solvent_28,sigma_solvent_29,sigma_solvent_30,sigma_solvent_31,sigma_solvent_32,sigma_solvent_33,sigma_solvent_34,sigma_solvent_35,sigma_solvent_36,sigma_solvent_37,sigma_solvent_38,sigma_solvent_39,sigma_solvent_40,sigma_solvent_41,sigma_solvent_42,sigma_solvent_43,sigma_solvent_44,sigma_solvent_45,sigma_solvent_46,sigma_solvent_47,sigma_solvent_48,sigma_solvent_49,sigma_solvent_50
513,octanol,0197bro,0.0025,0.6,0.000525,0.0326260000000004,-22.721449,1720,bromotrifluoromethane,C1F3BR1,[g],0,8,0,0,-0.75,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,0.0,1.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.74,0.0,45.079,0.0,48.372,0.0,28.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.521,1.5023555600000114,-0.065149850823938,2.003140746666682,98.66702,82.95029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51241554859513,3.41384398684259,1.13328965200839,1.62107969117563,0.890724321629831,0.752483351676478,1.68122109805217,1.87927041769418,3.67852118288124,1.15148934138849,2.96250406001769,5.25479914010263,2.42619382314087,2.93925045897455,10.1363126844138,20.0349699760249,27.1383458588816,10.0602754064998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.69824,201.77709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521655742414886,1.27733633447545,0.75260792310967,0.735885074360788,0.25914318069025,1.12057431903975,1.29827405603542,0.676903369873794,0.722969081185399,1.24171979397126,1.9980219873184,5.66670623229405,18.177363528914,31.8001328052458,36.4654867218233,27.0642285778936,26.4729943886689,20.0792084872051,12.5807942257412,2.38068056574905,1.0287921047904,1.19824857583736,0.94064904898747,0.639605296412729,1.02557012051774,0.580444764712524,2.00410204817545,1.98787659641916,2.02333357437879,1.55567143097791,1.22801408365843,0.193255959122007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,water,0198chl,0.0025,0.6,0.000525,-0.1093589999999977,-22.643265,2268,chlorofluoromethane,H2C1F1CL1,[a],0,8,0,0,-0.77,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,25.436,7.6,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.874,40.601,0.0,0.0,16.984,25.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.511,1.7518185399999484,0.0759678464874218,-2.275089012986946,85.84896,68.19157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177031320649226,5.06590285951641,5.11370487722612,2.34363955853803,4.22309984884899,2.87841607362589,1.40854080047751,1.78744927137839,3.04522007730706,3.40340587321024,2.51956984550572,4.64693825856528,4.06864350080354,1.40697344369471,9.43229052841396,13.5816476074098,16.9032158891799,3.84337036564927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,octanol,0199chl,0.0025,0.6,0.000525,-0.0297419999999988,-22.995184,1721,chlorodifluoromethane,H1C1F2CL1,[g],0,8,0,0,-1.97,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,12.799,4.335,8.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.028,39.808,0.0,0.0,33.111,24.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.969,1.284149480000027,-0.0556873148308771,0.6518525279187954,93.35788,76.42202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10033537778741,3.90195219313085,1.13693263983516,1.4725750294638,0.984989562153484,0.724365197629305,1.04586941403248,1.64258437761699,1.86639284717612,3.95127266241198,1.54949128477684,3.32345488940405,4.20704398875429,2.63685304466509,9.06099226015999,18.5277246626764,29.856119839897,6.36901072842875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.69824,201.77709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521655742414886,1.27733633447545,0.75260792310967,0.735885074360788,0.25914318069025,1.12057431903975,1.29827405603542,0.676903369873794,0.722969081185399,1.24171979397126,1.9980219873184,5.66670623229405,18.177363528914,31.8001328052458,36.4654867218233,27.0642285778936,26.4729943886689,20.0792084872051,12.5807942257412,2.38068056574905,1.0287921047904,1.19824857583736,0.94064904898747,0.639605296412729,1.02557012051774,0.580444764712524,2.00410204817545,1.98787659641916,2.02333357437879,1.55567143097791,1.22801408365843,0.193255959122007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,octanol,0200tet,0.0025,0.6,0.000525,0.0328090000000003,-25.553309,1722,tetrafluoromethane,C1F4,[g],0,5,1,0,1.5,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,0.0,2.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.922,0.0,0.0,0.0,66.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.424,0.7434244599999928,0.0322387016478748,0.4956163066666619,80.25089,61.68554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60508700076427,4.58120170849138,1.52567746339081,1.21593344048195,1.16657759775607,1.30053554890438,1.24646333147236,1.3349337562908,0.88784372736192,1.13666642508606,1.53661793369471,1.52757769317416,1.60201385985524,2.61867519303114,7.19145047351142,15.9295600615145,30.267768367183,4.57631641803584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.69824,201.77709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521655742414886,1.27733633447545,0.75260792310967,0.735885074360788,0.25914318069025,1.12057431903975,1.29827405603542,0.676903369873794,0.722969081185399,1.24171979397126,1.9980219873184,5.66670623229405,18.177363528914,31.8001328052458,36.4654867218233,27.0642285778936,26.4729943886689,20.0792084872051,12.5807942257412,2.38068056574905,1.0287921047904,1.19824857583736,0.94064904898747,0.639605296412729,1.02557012051774,0.580444764712524,2.00410204817545,1.98787659641916,2.02333357437879,1.55567143097791,1.22801408365843,0.193255959122007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,water,0201bro,0.0025,0.6,0.000525,-0.0892949999999999,-37.819797,2271,"1-bromo-1-chloro-2,2,2-trifluoroethane",H1C2F3CL1BR1,[a],0,8,0,0,-0.13,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,11.774,1.713,7.958,1.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.379,36.028,41.93,0.0,44.484,22.604,26.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.825,1.9291426999999977,0.0836575325238507,-14.839559230769211,134.90072,129.20558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33506615171062,2.23279738892023,0.803102354158433,1.89416114455332,1.11833830358485,0.322270389229769,0.318955717611308,0.218322068714149,1.92839708651807,4.32538132283184,5.63133594543829,1.5336745360078,7.78908327941133,6.00941319895644,6.51626544195971,28.7262740466172,41.6816620821247,21.8661659467786,0.650213594873357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,water,0202bro,0.0025,0.6,0.000525,-0.1036080000000012,-37.008832,2272,1-bromo-2-chloroethane,H4C2CL1BR1,[a],0,8,0,0,-1.95,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,48.324,8.259,32.648,5.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.405,45.136,0.0,0.0,24.104,28.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.124,0.4392004800000288,0.0190459878577636,-0.2252310153846302,103.66893,89.26101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20569426798862,5.41130608755195,2.01686868836475,3.28831416647379,2.69584127300299,3.01451391126878,2.09052799643033,4.26614240255784,4.26506087750493,2.89358630405889,7.02855602704658,8.36947550983069,2.06720997802555,3.16611094277022,18.1408755294648,13.3198955549897,18.9172130097722,0.511847472897382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,water,0203bro,0.0025,0.6,0.000525,-0.0983109999999953,-39.567643,2273,"1-bromo-1,2,2,2-tetrafluoroethane",H1C2F4BR1,[a],0,8,0,0,0.52,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,12.153,2.547,8.201,1.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.853,0.0,42.826,0.0,60.591,0.0,27.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.379,2.7870516599998933,0.120860869904592,5.359714730769025,106.70519,91.51388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138725155078205,4.23355615591175,4.959236956776,4.38364962844638,4.33407404272047,2.64825713485872,1.38080120718913,1.60094691281136,2.99857512900883,2.52979458192388,3.03746647193129,3.48873528276832,10.1687139501603,22.1648095104449,20.9083511208682,6.82842914630756,7.7671276027237,3.13392001007096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,water,0204tet,0.0025,0.6,0.000525,0.0282599999999995,-25.915077,2274,tetrachloroethene,C2CL4,[a],0,6,2,0,0.05,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,0.0,12.593,0.0,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.841,0.0,0.0,0.0,95.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.434,0.6016755999999885,-0.0260917432784036,-12.03351199999977,147.31969,141.31563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.693561088416,4.29832938179374,8.06486952979027,0.0,8.88706808426402,14.6290918314362,11.0624381547612,14.106117341682,33.7703853045404,40.2955538081921,10.512515475124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,water,0205chl,0.0025,0.6,0.000525,-0.1226240000000018,-40.272224,2275,"1-chloro-2,2,2-trifluoroethane",H2C2F3CL1,[a],0,8,0,0,0.06,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,24.354,4.917,16.447,3.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.538,38.064,0.0,0.0,46.572,23.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.873,2.8877094400000423,0.1252259080659168,48.128490666667375,134.90072,129.20558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33506615171062,2.23279738892023,0.803102354158433,1.89416114455332,1.11833830358485,0.322270389229769,0.318955717611308,0.218322068714149,1.92839708651807,4.32538132283184,5.63133594543829,1.5336745360078,7.78908327941133,6.00941319895644,6.51626544195971,28.7262740466172,41.6816620821247,21.8661659467786,0.650213594873357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,water,0206tri,0.0025,0.6,0.000525,0.0052069999999986,-36.368322,2276,"1,1,2-trichloro-1,2,2-trifluoroethane",C2F3CL3,[a],0,8,0,0,1.77,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,0.0,0.61,0.0,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.053,104.2,0.0,0.0,42.102,65.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.863,1.6499265800000316,0.071549287944494,0.9321619096045376,134.66187,128.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27168316979865,2.77409160579803,1.3843103265052,1.51039264472748,1.20186346342415,0.627423307710962,0.22172770799332,0.919051792419942,1.96169089311987,4.72222749087801,3.84313151915597,4.42479365289935,6.80127010720966,3.63956803485983,8.7385885140738,27.8285076673486,40.0205450334951,21.2334279633035,2.53775510527852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,octanol,0207tri,0.0025,0.6,0.000525,-0.1581159999999997,-48.127677,1726,"2,2,2-trifluoroethanol",H3C2O1F3,[g],0,9,1,0,-4.81,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,38.417,5.447,16.584,3.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72,9.835,0.0,0.595,0.0,0.0,0.0,68.171,0.0,0.0,0.0,46.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.755,1.1638450400000069,-0.0504702966175198,0.2419636257796271,100.54749,84.11553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472804331450674,3.9555674361489,6.72334639526365,5.80629500659199,4.26109394995501,4.55502120830776,3.61489520472315,2.26180011821673,2.19347306771388,1.80306040702898,2.2716078629844,3.42650854675865,3.38092624837174,3.24911567208353,8.24712513401201,16.3096255364862,19.2890387531915,7.86002792205211,0.866237198659083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.69824,201.77709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521655742414886,1.27733633447545,0.75260792310967,0.735885074360788,0.25914318069025,1.12057431903975,1.29827405603542,0.676903369873794,0.722969081185399,1.24171979397126,1.9980219873184,5.66670623229405,18.177363528914,31.8001328052458,36.4654867218233,27.0642285778936,26.4729943886689,20.0792084872051,12.5807942257412,2.38068056574905,1.0287921047904,1.19824857583736,0.94064904898747,0.639605296412729,1.02557012051774,0.580444764712524,2.00410204817545,1.98787659641916,2.02333357437879,1.55567143097791,1.22801408365843,0.193255959122007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,octanol,0210dic,0.0025,0.6,0.000525,-0.038651999999999,-60.872659,1727,"1,1-dichloro-2,2-difluoroethylmethylether",H4C3O1F2CL2,[g],0,9,1,0,-4.02,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,46.309,11.79,31.267,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.841,0.0,0.0,3.387,0.0,0.0,0.0,38.709,72.345,0.0,0.0,26.409,45.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.993,3.128684880000022,-0.1356758404163062,0.7782798208955279,134.90072,129.20558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33506615171062,2.23279738892023,0.803102354158433,1.89416114455332,1.11833830358485,0.322270389229769,0.318955717611308,0.218322068714149,1.92839708651807,4.32538132283184,5.63133594543829,1.5336745360078,7.78908327941133,6.00941319895644,6.51626544195971,28.7262740466172,41.6816620821247,21.8661659467786,0.650213594873357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.69824,201.77709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521655742414886,1.27733633447545,0.75260792310967,0.735885074360788,0.25914318069025,1.12057431903975,1.29827405603542,0.676903369873794,0.722969081185399,1.24171979397126,1.9980219873184,5.66670623229405,18.177363528914,31.8001328052458,36.4654867218233,27.0642285778936,26.4729943886689,20.0792084872051,12.5807942257412,2.38068056574905,1.0287921047904,1.19824857583736,0.94064904898747,0.639605296412729,1.02557012051774,0.580444764712524,2.00410204817545,1.98787659641916,2.02333357437879,1.55567143097791,1.22801408365843,0.193255959122007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,water,0211tri,0.0025,0.6,0.000525,-0.2375909999999947,-65.040775,2279,"1,1,1-trifluoropropan-2-ol",H5C3O1F3,[a],0,9,1,0,-4.16,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,56.887,10.183,31.09,7.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.258,7.681,0.0,0.442,0.0,0.0,0.0,63.784,0.0,0.0,0.0,43.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.112,1.318848459999879,0.0571920407632211,-0.3170308798076632,97.27863,82.39924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900318689345811,5.6624022773356,4.08264927016856,6.39274767402315,4.12220346301773,3.0390777583081,6.91050660210304,1.94917222948412,2.61421862350213,3.91594682183705,2.24922790360138,8.84387414837516,24.2619328558396,22.1801718186647,0.154139864393858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
